productid,avg_rating
B001RIPPKE,2.0
B0001MC06Y,4.75
B000UZH1E8,2.0
B001O6HN8Q,5.0
B002UEKP5Y,5.0
B003FBMFMC,3.0
B002ONG7TE,5.0
B000QC8SCY,5.0
B00021DG80,4.75
B000IXXBRS,4.5
B00152TTCW,5.0
B001AMOYYK,5.0
B0027MKXM4,5.0
B0000YUWY0,3.4615384615384617
B00150JU4G,5.0
B000VOLKWW,4.25
B000W9NU92,5.0
B0012KI5X6,5.0
B00175S7JS,1.0
B001ET71N0,5.0
B0000Y3LAC,3.9743589743589745
B00092M33G,5.0
B001DKRM8O,3.769230769230769
B001F5T7RG,4.0
B000GIL0JQ,5.0
B001Z2ECZG,4.5
B000K9Z3Y4,5.0
B000HU89BK,4.0
B0012RYCE0,3.0
B0001EKU28,5.0
B000SSNSAS,4.428571428571429
B002KFR628,4.357142857142857
B002RCXL3M,5.0
B0002DO1RI,3.6666666666666665
B00387F41M,3.5454545454545454
B001N0H0SG,4.25
B0013EBM22,2.0
B001BBQ1J6,2.0
B000XI7070,5.0
B00132AI1K,4.363636363636363
B001CD3W04,4.0
B000FKHPFI,3.8333333333333335
B000S2K26C,5.0
B002K75XOY,2.0
B000GCOL5M,4.666666666666667
B000T2AD9W,5.0
B000NQ0EHU,4.4
B000EM79QM,4.72
B0009I4J4G,4.6
B002WJ6HD6,4.25
B000C23422,4.666666666666667
B0012U5J3A,5.0
B000VTK28U,4.0
B001M8XBMI,4.0
B001TYCGBC,3.5
B0006UHE9O,5.0
B000PNTQW0,4.5
B001E06Y9Q,1.0
B000184Z1G,4.0
B000LAG5TY,5.0
B002IY79HI,5.0
B000RJFW16,5.0
B000FKGF22,3.0
B001284HG2,4.0
B0019Z8HT6,4.2
B002Z7FSJY,5.0
B0031XSZHS,1.0
B000C214FG,4.8
B002JEZBWM,5.0
B0000Y3DFA,5.0
B0013NB6DI,5.0
B002C8BVSS,5.0
B000Z4L3E8,5.0
B000FKGSJC,4.25
B000X1HNUG,4.6
B0018715KS,4.0
B001ET6ZNM,5.0
B00074LNUU,5.0
B000VLXMC6,2.5
B0019691Z4,3.6
B002PML1M2,2.5
B0002JNRCC,3.0
B000BWYOPO,5.0
B000GCSA8G,5.0
B0016B1E02,3.0
B00070JJ4G,4.0
B000C1Z7U0,4.0
B000KJJX0Y,4.72
B0000Y3ECM,1.0
B0012F97EM,5.0
B001NTHIJ8,4.0
B000PY84AO,4.25
B00135JEYY,4.857142857142857
B002ZG96L6,1.4
B001SI5LUM,4.0
B000C9M0UW,1.625
B0017MO8AS,4.2
B003A4HSVM,4.625
B000RV00D4,4.5
B00176YZNE,5.0
B002MZU5Z6,5.0
B000C2320G,5.0
B000VZIKHO,3.5
B002GP5XD6,4.777777777777778
B0009HM93A,1.0
B001MIZMLG,3.0
B00006IV2E,4.0
B0016FWX5I,5.0
B000AA5VZ4,4.285714285714286
B000GCQV9G,3.9285714285714284
B00152SA1S,4.375
B000NCTXFI,4.2
B00178SOCA,3.3333333333333335
B000052YKT,3.0
B002GZYEMM,5.0
B000FHD72G,4.0
B001E76B0G,5.0
B0030HKPVO,3.0
B001GSEY7U,5.0
B0002XHXZU,4.0
B000H71O6U,5.0
B001MP2WH6,5.0
B0036Z0HL8,4.166666666666667
B003ATP6A2,2.0
B001EJOPPM,5.0
B002P6NGQ2,3.25
B0017YJXYW,3.5
B001D0812A,4.5
B0017LGMEO,5.0
B0017TK2TC,5.0
B001TRGHWI,5.0
B000C1ZANE,5.0
B000I0TLZM,5.0
B003639V1W,3.0
B000R1VH8Q,4.0
B001390QFG,5.0
B0029E3P4S,4.0
B00375L9Q4,3.0
B000VSZDVW,4.666666666666667
B002NH7KZG,5.0
B003EDH472,2.0
B003169IKI,5.0
B003BVXJQC,3.0
9790773145,5.0
B000J52X7O,2.0
B002KANWDA,5.0
B0017WSH2S,5.0
B002BSV6OI,5.0
B000MD8AHK,5.0
B002HRF63U,3.75
B002CL84FI,3.0
B001ET7BOY,4.666666666666667
B001JYW17G,2.0
B000C230SA,2.0
B002VTVT3U,4.0
B003H1F9PU,5.0
B001N444HC,5.0
B002IABT32,5.0
B00021XCBG,5.0
B00064GFPE,5.0
B0018QQ9PK,5.0
B002C0EC7S,5.0
B0000535UM,4.0
B000GO41X2,3.0833333333333335
B000KOOCQO,3.75
B000NNM5MK,1.0
B001EDHAU0,3.8636363636363638
B001G7PIJ4,4.875
B0036FLYNS,3.0
B0015YYT20,4.0
B001FQT73E,5.0
B001AFGLI4,4.6
B001NJGARY,3.8
B000BW76TK,4.75
B000EA0L5K,4.2
B0002B0R14,4.2
B000C20P6U,4.0
B000KONYJK,3.5833333333333335
B000II3NHG,3.0
B000J34LDU,5.0
B000XEBEWQ,4.25
B002ABMM5S,5.0
B001WAKUX4,1.0
B000C1ZB8I,4.5
B002PBAJ4Y,3.7333333333333334
B00016WZX8,5.0
B000C235M6,4.0
B00017X8PQ,4.75
B001U23AHC,5.0
B0016AXKSM,5.0
B001DMOA3W,4.0
B002VBE6S8,1.0
B000IMXVUG,5.0
B000V58AOW,5.0
B0009OAID6,4.75
B001PHHUMI,4.333333333333333
B0011XALKY,5.0
B001QDJ79U,5.0
B0006PT6TU,5.0
B000IOBETE,5.0
B001HYHUY2,3.875
B0012ILUC6,4.888888888888889
B000GF7BZG,5.0
B002JDUMFO,4.2
B0027CH02A,4.6
B000AQQCLU,5.0
B000MVOZEE,4.0
B000H3I0JS,5.0
B002RPJAO8,3.0
B000LJR79W,5.0
B001VGHA6E,1.0
B001O2KLXY,4.5
B000N9Y2D4,4.0
B0014BLYLS,4.0
B0016A7CHW,5.0
B0014W2A24,5.0
B00021CKFK,5.0
B000F955GA,4.0
B001E6SCO0,5.0
B0038397AA,2.5
B000C231SE,4.4
B0029U0Y82,4.5
B000PXWEII,5.0
B003D49IBM,5.0
B000300QCE,4.0
B000O2KAE0,5.0
B000SO654I,3.75
B000W9WZ34,3.5
B000TD7NEO,5.0
B002UU13LI,5.0
B000I765V8,5.0
B0013NYBP8,5.0
B002RWUPHC,5.0
B000GHVHOU,5.0
B000OIHI2G,5.0
B000T55RSG,4.0
B003156OJC,4.0
B000Q7UKC0,4.25
B001BALMCS,3.8
B003CFB8OM,4.333333333333333
B002UEIQMI,1.0
B000BIVY24,4.0
B00132TISE,4.043478260869565
B0002T54Y6,4.0
B0010SXHX8,5.0
B002GZU38G,5.0
B0019QQ13Y,2.7142857142857144
B000F6WQB0,5.0
B001T143DO,5.0
B00175XRMK,5.0
B001L413AU,3.5555555555555554
B0009I4K5O,5.0
B000GU4M94,5.0
B000KDZDU4,4.5
B000UUO5VA,5.0
B000C1Z6P6,5.0
B002GJRT6G,4.0
B000J56B2W,1.0
B002B4GGUG,4.833333333333333
B000EGMHKQ,4.636363636363637
B001G8JSS0,5.0
B001OMI974,4.5
B003CYKY4S,3.0
B000CBOTOK,2.0
B000XE29T8,4.5
B001TGBFQW,5.0
B000VXUUR4,4.25
B0001M7D7A,3.75
B000S85A2C,5.0
B000VYFD52,4.666666666666667
B000C214LA,4.5
B000UER0AO,4.75
B0020MM8RO,5.0
B000052ZBH,2.75
B003G9H3Z2,3.0
B0002UEDWE,4.75
B00243FM9K,5.0
B002SQ53UQ,5.0
B0012C8TXU,4.714285714285714
B002XHACTM,4.25
B0018D99GE,4.0
B001N1JEJS,4.8
B002W9F3EA,5.0
B000KI8J00,5.0
B000C20ZY2,4.0
B000EMRL4W,5.0
B000YB1U8Q,3.5
B001ECQ4N0,5.0
B000T1XB24,4.0
B000I7B9FK,1.5
B000ULNIO4,5.0
B000IO6NFE,3.0
B000Q7VCZ4,5.0
B0001411PS,5.0
B001G25WR2,3.0
B001U0ONR0,5.0
B002TUU1SU,3.0
B0024ZNXMQ,4.0
B000KQ746W,5.0
B001F0QWWY,3.0
B0026BXXKK,3.6666666666666665
B003BVH3G4,4.0
B002WVPLG8,5.0
B0006FZF0O,5.0
B000H7XJW2,5.0
B00028MNTG,4.5
B00351J0S4,5.0
B000PSZ72I,3.6666666666666665
B000TNQ0SY,5.0
B001M58XW4,4.0
B002RW9C3A,3.6666666666666665
B002WPZNTE,4.6
B000NSRZUM,4.0
B002ZG8LKS,4.428571428571429
B000XEZ8E6,4.333333333333333
B0015PGFQW,4.0625
B001WX0F86,5.0
B000F35R00,4.707692307692308
B001EWF3JQ,2.3333333333333335
B001N444HW,5.0
B000CSYYZM,3.4
B000P1PJDC,5.0
B0007D2F3K,3.857142857142857
B00113MI4Q,2.75
B0011FR66E,5.0
B003A48J0Q,5.0
B0028K3J6W,4.0256410256410255
B0009RMN0E,2.875
B000W14ZPI,4.5
B001FOFI0W,4.947368421052632
B002BKV9YI,5.0
B002F4Z18A,4.8
B001V9LUO4,4.25
B000OIPRS8,5.0
B0010O3URU,4.625
B000BFT9D8,5.0
B000X20Y4C,4.9
B001FWXMIY,4.5
B000U2B26E,5.0
B002G3OZNC,4.0
B002XQ1YCC,5.0
B0009PL4D8,5.0
B000U5O5Q0,5.0
B0016GJZHG,5.0
B002H0ANFS,2.6666666666666665
B000HX6JRI,4.0
B000PY59QQ,5.0
B001TRM6OQ,5.0
B002XQ1R8I,5.0
B0037ZM5OY,3.6666666666666665
B002K8J1M8,3.0
B000N2OH5E,1.0
B003FKSSII,3.3333333333333335
B000FGCW28,5.0
B0012F0I7C,4.75
B000273RI8,5.0
B001JHZ6W0,4.5
B001UR5YMG,4.0
B003EYNA06,4.4
B0009R3592,3.6666666666666665
B001VJV634,4.8
B00126LYJM,5.0
B0037MM5J2,5.0
B000C1VTLQ,5.0
B000C20ZAQ,5.0
B002UL10HO,4.8
B000ULRD1S,3.25
B0015XUUF6,5.0
B000PI97WY,4.8
B0039VYPLW,4.5
B000L9INGS,3.0
B0006PJQZ4,5.0
B00243FMCW,1.0
B0015UQBHU,4.6
B001K6D5PK,5.0
B001L1CWNA,1.0
B0036FTF1Q,5.0
B000666WR8,5.0
B0013VNYZ8,1.0
B001LIG2FM,5.0
B003F5ZCUU,3.0
B000P26EJO,1.0
B000XEAUFS,3.0
B0013OFRKA,5.0
B000R2868O,2.25
1304196046,5.0
B002P5YN6A,5.0
B001E96N48,4.833333333333333
B0000CNR0J,3.6
B001VY0428,5.0
B000C1VTRU,4.5
B000FBF590,5.0
B0034SHUV2,4.75
B000BBEP2M,5.0
B001ET7J6E,4.0
B000141LNK,5.0
B002WRB3IM,4.0
B0012TEI6U,4.0
B000R8Z91K,1.0
B0015U5JD2,4.5
B0006ZWUSY,2.5
B000NSGJ4K,5.0
B0010XUU9M,4.241379310344827
B001KYU9GA,5.0
B000VWS1U8,4.5
B000S94IS8,4.0
B002GOI302,5.0
B000P22U24,4.666666666666667
B0018QO5CO,4.0
B001U4M4YA,3.75
B0000536EY,4.0
B0006B66D8,4.75
B0012RSXNG,4.64
B002LN1LQQ,5.0
B002OX2ZZ4,5.0
B000WG7YK6,5.0
B002XO882S,5.0
B0035FF04I,5.0
B001Z724BA,5.0
B001DJ2V0E,3.875
B002LFNQ2Q,2.0
B000EEE7SI,1.0
B000FS70ZA,5.0
B000OJUAIE,5.0
B0014W47FC,4.285714285714286
B000GI3U4Y,3.0
B000HHM770,4.0
B000ZJ2842,4.043478260869565
B001D2BIEQ,5.0
B001M5LC9A,1.0
B002TZUJE6,5.0
B002LMOJZ2,5.0
B000ZZU97O,5.0
B00142E87E,5.0
B002F58Q9A,4.0
B001541W7K,4.75
B001RU74JC,5.0
B001TM6IYA,5.0
B002UZPIH8,2.0
B003CIXEOG,5.0
B001D0B3IE,5.0
B001OB18RS,3.0
B000FMNQP4,5.0
B0001FBV1G,5.0
B0037QGBES,3.0
B001R201DQ,4.444444444444445
B001KYQA1S,3.5833333333333335
B003BOLINK,5.0
B003EODUSI,4.4
B000TFWPOK,5.0
B0018QEJZM,4.0
B001M0A93K,3.0
B000181TF6,5.0
B001E6ULOO,5.0
B000C1Z6RY,4.5
B000NCZ4L0,3.0
B002KGW6VI,5.0
B002RS6KRK,4.75
B002ISOIVO,4.5
B002ADLMXY,3.0
B0014JPRKY,4.0
B0009OAHRI,4.285714285714286
B00127C83M,4.214285714285714
B002B8SB3M,5.0
B002FYOYJ2,5.0
B001B3UBBS,3.0
B0006ZEVUY,5.0
B000ELWZF8,2.5
B0011ZMR6S,4.0
B001JO6DJ8,5.0
B003E13O00,5.0
B000EZYA52,5.0
B001FWXITW,5.0
B000EGMBMK,5.0
B002NGYQ5E,5.0
B0006433NG,3.6666666666666665
B000P43JUE,5.0
B001ET77YI,5.0
B000NLBZ9Q,4.5
B000094ZEM,4.333333333333333
B001C9QET4,5.0
B0013958VS,5.0
B003BR0IGK,4.4
B000FKHWX8,5.0
B001ET7824,1.0
B001JQLNLY,3.25
B001VIXACA,5.0
B001MW4VXW,3.5
B002JP0BBC,5.0
B00076YLFW,5.0
B000C1Z4LW,5.0
B0001ZZUBS,4.0
B000BBGP4I,5.0
B000VOLFUO,5.0
B0034UV2M8,5.0
B000PHP8L4,4.4
B0019LRYQW,4.2
B001EWET8W,1.75
B002A03A14,5.0
B00015545K,4.25
B000LJGRG6,4.6
B0012K1R3G,4.333333333333333
B001Q8560Y,4.142857142857143
B000UID08Q,1.0
B000KONYPY,4.2727272727272725
B000OV3ZDO,3.3333333333333335
B003H3DZ9A,5.0
B001ET6ZXC,5.0
B000MKKZSU,5.0
B0027I8CB2,5.0
B001E5EBRI,5.0
B0002Z8SE8,4.153846153846154
B0001MROQA,4.833333333333333
B000FGZ31U,5.0
B003E0W9W0,4.833333333333333
B0017BD4RC,5.0
B001PUQ3NC,4.0
B0000ZLEX2,4.166666666666667
B000X2FPUU,3.0
B003B6JJV6,4.4
B001ECQ3Y0,5.0
B000EQ1VQ2,5.0
B000C1VT9S,4.25
B001DSG9GC,4.5
B001CK9S3C,5.0
B002PBJL8O,5.0
B0012RT4KW,2.0
B001KYTRGS,4.5
B000P22W4K,5.0
B000VOLD5Q,5.0
B0007CXY1I,3.5
B001G2GCO4,4.666666666666667
B0016ZMHZO,4.0
B000TZXM5Q,3.0
B000FG0KS6,5.0
B002W2JD4S,5.0
B000KJYVMY,3.5
B000KEX9PO,3.0
B000KQ73KE,3.6666666666666665
B001EWET6Y,3.0
B001E6TXWA,5.0
B000CEAML6,5.0
B002PA1EVW,5.0
B0009PL3B6,5.0
B001ARSVTY,3.5
B000141NII,5.0
B001U0JREE,5.0
B003GLL0EK,3.0
B001SNIR3U,4.5
B001KYRX28,3.0
B0015AA1L2,3.75
B000FCTITM,3.857142857142857
B00028M3N2,4.55
B000E9FRA0,4.75
B001N7X8QW,5.0
9788073409,4.5
B000GCR6S6,4.277777777777778
B002XQ1YT0,4.5625
B000GZBWGK,4.666666666666667
B001BNLDQA,3.8
B00005R1H3,4.5
B000ED2PX8,3.0
B002UD52N0,4.142857142857143
B0007CXXZU,3.0
B00016QYOO,5.0
B000PH3XO8,5.0
B0009OAI8G,4.882352941176471
B000KEKLCS,5.0
B000WHYCGE,4.222222222222222
B000ZJO1YW,5.0
B00005306O,5.0
B0006PLNSC,3.6666666666666665
B0000536EK,4.909090909090909
B0020MM9V4,3.0
B0007TC04S,4.0
B002XQ1VZC,4.0
B002AMUFW4,5.0
B0018C12TM,5.0
B003G4RW6C,3.0
B001D67O3G,4.333333333333333
B0037LKIAG,1.6363636363636365
B0002SI0VQ,5.0
B000C1Z9A8,1.0
B0036FTF5M,5.0
B0018MIT70,4.352941176470588
B0001FF80G,5.0
B002QFSIW4,4.5
B0009OAFUM,4.705882352941177
B00176F33U,5.0
B001DJ8E1O,5.0
B002VP337Y,5.0
B001LTVF2G,2.0
B002ZFN6OA,5.0
B000EGMCFG,4.714285714285714
B001617V18,3.5
B001MA7JEM,5.0
B000C1VSXU,4.625
B001QX2OIG,4.5
B0010BBCFK,5.0
B00270YPWA,2.3333333333333335
B003AYEFKO,1.5
B000TAFQUA,5.0
B00150GNZ0,5.0
B002XWZH6A,4.0
B000C1Z782,4.0
B001GOY66I,5.0
B000WZR80S,5.0
B002HG657M,5.0
B000094Q6C,3.3333333333333335
B000O5E7IC,4.25
B000P2769G,5.0
B00028PXAC,5.0
B000QSR5XQ,5.0
B0038Q23PS,1.0
B002XQ1R3I,5.0
B000O2LX28,5.0
B000ULNH2C,5.0
B000EE24NI,5.0
B000PI16KA,5.0
B001F51PWG,3.0
B002T5GDPK,5.0
B000C1VYH0,5.0
B001FVIRHQ,4.0
B000EMBK3U,5.0
B000P3X83S,5.0
B0038TVH3Y,4.323529411764706
B001AFHJ8K,5.0
B001TNYL9S,5.0
B002XHADBO,4.666666666666667
B0035GLZ64,5.0
B002FVPVLK,5.0
B000NVYVH4,3.0
B00027D8IC,4.357142857142857
B000YB5T3S,4.0
B000052YN6,5.0
B0009XENNS,5.0
B0016FWWGS,4.0
B003BDA09E,5.0
B0014X8WAM,5.0
B003BJZ1M4,3.2916666666666665
B000LVW29U,5.0
B000VV1YOY,4.4
B000XZSVQC,2.142857142857143
B001UG6JZ8,4.666666666666667
B000052YN5,5.0
B001RTSU6Y,4.666666666666667
B001UTI7ZK,4.428571428571429
B00069FJUG,4.4
B000CISKWA,5.0
B000PHZ134,5.0
B002RXD6WM,3.0
B000I5UEYY,2.5
B003H84918,4.0
B001LU16SS,5.0
B0021HVJOQ,1.0
B002I502YE,4.5
B000C20ZS8,5.0
B000NSXNGM,5.0
B002LE8P6Y,5.0
B0011UEP7C,4.5
B002LDPLUS,5.0
B000A7VRYG,4.454545454545454
B000A2CFTW,5.0
B000NJE40K,4.0
B000OP3DIM,4.5
B000C1VWRC,4.5
B000F6NXJY,2.5
B0012J30PU,4.5
B000052YMS,4.75
B0000ZHOH2,4.0
B000N2L2V6,5.0
B000RPVO9E,1.0
B0032PBQSK,5.0
B0014272H2,4.666666666666667
B0002DUSSY,2.2
B0012RWOB8,5.0
B000RBUMR8,4.2
B0019J4R6Y,5.0
B000FTYOQC,4.75
B000JF508S,4.75
B001AHQ344,4.0
B0012KG0YC,4.428571428571429
B0017OJ2G6,1.0
B000Q8R6W6,5.0
B000VPG39Q,4.333333333333333
B003E7WTDW,1.0
B000LRH55K,5.0
B001398RJS,5.0
B001AQTRWU,4.0
B002PO01GW,5.0
B001DR3U74,3.0
B000ENEI2Y,3.375
B001E1S67S,5.0
B002D48QWA,4.5
B002DPUY42,3.0
B000O3BY1C,5.0
B001LFK6RK,5.0
B0009OAGUG,3.75
B001GOY6EK,3.0
B0019ZD6P6,5.0
B000UQGKVM,5.0
B0002UBEI0,3.0
B000VUV9QI,4.0
B0017LSTUY,4.333333333333333
B001D0CWOI,5.0
B0015C0RIC,3.6
B000HKTBT4,5.0
B00181WCN8,4.2
B000F1HFQQ,2.0
B0006IHDR4,5.0
B000C1Z1TC,5.0
B0006O2IQ4,4.590909090909091
B000V2FB88,4.875
B000O2QRTC,5.0
B000YOFQII,3.3333333333333335
B0028LOJLU,5.0
B000OOKS22,5.0
B000VOLD2E,2.0
B000Z4DQSY,5.0
B001TV25XE,4.0
B000PZ8E62,4.909090909090909
B00021B8L2,4.125
B000W14GX4,1.0
B003AX6WBA,5.0
B000F3QFYW,4.666666666666667
B000RZLL38,4.4375
B0006NYV3S,5.0
B001AS5U4M,5.0
B00139353Q,4.0
B003BRKJXW,5.0
B001RW3QOM,5.0
B001QRZ0QK,3.0
B0007CXYAE,5.0
B000H3GRY8,5.0
B000OYLBJG,4.875
B002HMCIOK,3.6
B002L6B64A,2.0
B0006LNC2G,2.375
B000JELYKM,5.0
B000YDG3OA,3.5
B001LEVLQG,5.0
B001VDD7VO,5.0
B0015FSH86,4.0
B001VGA4P8,4.0
B00392AL7I,1.0
B000FDCXYI,4.0
B000Q2ZQ2E,5.0
B001ET7BI0,5.0
B000BIZSUS,4.2
B000NRSZUM,5.0
B002U32G66,3.8181818181818183
B000NSTZ8W,4.0
B000BTO6EG,5.0
B000C2372Y,4.636363636363637
B001R66FFA,4.666666666666667
B0016PW4IO,5.0
B000Q384SQ,4.444444444444445
B0015TDI2C,5.0
B000142NMI,4.0
B0015GFCR4,3.0
B000VXUTFW,5.0
B002EZCP20,2.0
B000C1Z6GA,5.0
B000F4IJ72,5.0
B003901L92,3.75
B000NWCRI8,4.5
B001FBC5LU,5.0
B0010G52VK,5.0
B0012V05VK,4.666666666666667
B0019I4TYU,2.5
B0009OAHV4,4.142857142857143
B002S50UMI,2.0
B0015E0OQK,5.0
B0017K9XA0,5.0
B002Q7WAR6,5.0
B000YD2GT6,5.0
B000J1737I,5.0
B003AYEG8A,5.0
B00178HUQG,4.0
B0018Z0N6M,2.6666666666666665
B002PYPJBE,5.0
B000RO0CFM,5.0
B0016M1PVY,5.0
B002XQ1R8S,5.0
B000SZVQS2,4.5
B000ZJEM3W,5.0
B000P22ZT2,5.0
B001G5BYT4,2.0
B00206XSB0,2.0
B0019LQSGY,4.5
B002SPLKL8,5.0
B000FH7YP2,5.0
B002RAR0B8,4.333333333333333
B003F26DCO,4.666666666666667
B002S8TOYU,4.133333333333334
B000C1UEAI,5.0
B000F0QCWA,4.48
B0013L9D6M,4.5
B00004TUBL,4.780487804878049
B000L8GL8G,4.5
B002LE17NC,5.0
B002ZH296O,5.0
B0011XWPNK,3.235294117647059
B002KKV066,3.0
B00008CMOQ,4.314285714285714
B000P25GK2,5.0
B0007W1R58,3.71875
B000BW76LS,5.0
B000GCVZSI,3.65
B000I3Z39W,4.333333333333333
B003E1UQOW,3.6666666666666665
B0002GRFAU,4.5
B000C2333W,5.0
B000GCQZX8,5.0
B000JYJIE6,5.0
B000O36X72,4.0
B00076XR3O,4.923076923076923
B001GTK9SC,5.0
B002PR2GLM,3.4166666666666665
B000KOHRX4,4.666666666666667
B00140TXWQ,4.142857142857143
B00157DO4Q,5.0
B001G7PQBE,5.0
B000052XZX,4.4
B000ILRQOO,5.0
B000GCTDAK,5.0
B001Q5CX30,4.333333333333333
B00008MOQE,5.0
B00115R1CS,4.0
B0009F3NGE,3.2857142857142856
B000N2JRJU,3.0
B002XOQSPC,4.625
B001EPCZP8,5.0
B002PNV03G,3.0
B000C1VSJE,4.333333333333333
B000UPMGNE,5.0
B002EDRICO,5.0
B002ZW3FNA,4.5
B002D8D1AI,2.0
B0033ID4JU,5.0
B000GFZWAM,5.0
B002U2PZOW,5.0
B000FRWNLW,1.0
B0018TA94O,4.5
B002NGGUN0,4.666666666666667
B003H67R96,4.0
B0001EL130,3.0
B001CCQ84C,3.6666666666666665
B000JK2KYU,5.0
B002F34UQ0,4.2
B0010LIYNS,4.363636363636363
B0012BSKBM,4.2
B0036MDUEM,4.0
B000TTHFFU,3.0
B000NOLZDY,3.9285714285714284
B0012JDRG2,5.0
B000LJBZD6,5.0
B0013I57BA,3.0
B000GG1HZU,5.0
B001FB5HZG,3.5
B000ID0H6Q,3.5
B001TSHTL0,4.5
B0020KG4VC,5.0
B000JCDUWO,5.0
B002T5IN5I,4.333333333333333
B0019UZ3ZM,4.0
B001ELL24M,5.0
B0010PO62C,4.5
B001G3TGT6,3.5
B001KYTXGC,5.0
B0014FYAHY,4.5
B0019LRD9A,3.9
B001EWF346,5.0
B002KC6YG0,4.666666666666667
B003837V8A,4.25
B000VHTU80,5.0
B00011QUDE,3.212121212121212
B000C1Z6G0,4.5
B00162TBTW,5.0
B002EHH4AQ,5.0
B003AXNARY,5.0
B0009XH6V4,3.68
B000GG882K,3.6666666666666665
B003DW6W3Q,3.75
B000SBV938,4.0
B001Q3I462,2.0
B002ABO5YO,1.0
B000B82TD2,3.5
B000H3EPSS,5.0
B001G7PIM6,1.5
B000970DZ6,5.0
B0011E86GO,5.0
B00113LH7A,5.0
B002D48QRU,5.0
B003FTSB6S,3.25
B003H2MR2W,4.764705882352941
B0009R33U8,4.142857142857143
B000BD97B4,2.5
B000MMP0R4,4.0
B0016JDLO6,4.333333333333333
B0009OAHW8,5.0
B000AA5VBI,4.75
B001392DMK,4.5
B0027ER5P0,4.5
B002D4CXII,5.0
B000QUKAUE,3.3333333333333335
B002OO16QC,4.833333333333333
B0009OAHBE,4.4
B000PWLZDE,4.666666666666667
B002NGMEO4,3.0
B0020MM720,5.0
B000C20ZB0,5.0
B000WURSDA,5.0
B001064XJM,5.0
B000JLEY66,4.5
B000TZG8WK,3.0
B00141D33A,5.0
B002RTOSLY,5.0
B001RYORS4,5.0
B001ECQ7L4,4.428571428571429
B000EVKXSE,5.0
B00113HQKM,4.0
B001R21J28,5.0
B000N5WRTO,5.0
B000NK7KPK,4.0
B001DIMDQM,5.0
B003G523HE,5.0
B000UUJ1P0,5.0
B002S0OHSG,5.0
B001N444EK,4.555555555555555
B000BTSLHO,5.0
B0026IFLG2,4.0
B000RHKD4E,5.0
B0016B3IBK,5.0
B001KYTT5M,5.0
B000VZ2M78,3.5
B00150IWZO,5.0
B0002DTV0K,4.75
B00170BJD4,4.0
B000FCRQ6O,4.2727272727272725
B001T8S7T8,4.25
B002QXU3GU,4.0
B002BGT7DM,5.0
B000RUCHOA,4.0
B0015XNAS0,4.214285714285714
B0018ZRTZA,4.3125
B0034E0ZUO,5.0
B000S6V36G,3.5
B00198ZOU8,4.132075471698113
B002DUZ5VE,4.0
B0012DDTVQ,3.875
B0013GB1Y4,2.8333333333333335
B002KP1WIW,4.538461538461538
B000WN2T8Q,4.0
B0028S8SOM,5.0
B0032VJBXQ,4.5
B000GFRA02,5.0
B002MXFNVE,4.0
B001LJJQ7C,4.0
B003FITQGI,3.5
B000O1N8CM,5.0
B0013GK136,5.0
B0019KK37U,3.0
B000R46I1O,3.857142857142857
B001KYRSHI,5.0
B000JR4YY2,5.0
B001CL6QG8,4.333333333333333
B003BR4LBS,4.571428571428571
B00021A7XC,4.0
B000UQ546Y,5.0
B002MW2L6A,5.0
B0013945IA,4.0
B000F8IONM,5.0
B003AX4V9U,4.833333333333333
B000GUTMLC,1.0
B000J4N78O,3.125
B001TSHYJM,5.0
B000P20U7G,4.0
B0007IJJKM,5.0
B002XQ1VAM,5.0
B001G7QBJ0,5.0
B0007CXXLY,4.0
B000P0X9YY,5.0
B000ZV0D9W,4.6875
B001DIG4XU,4.5
B002BPRJXI,2.8181818181818183
B000BD8OTU,3.0
B002QAV560,4.0
B000JGERAO,2.888888888888889
B001AY54VA,3.0
B002HZ545C,3.0
B0037MEVV2,4.0
B001D52VMG,5.0
B002AMUG5A,5.0
B000QSISYG,5.0
B001IDZHWO,3.0
B0000530ND,5.0
B000G32C70,4.4
B0012GOEDA,5.0
B002QIADX8,1.0
B001IAE1BU,4.5
B0000A1VFG,4.5
B000OCSQ9G,5.0
B000XSOR12,5.0
B0015EDY80,3.0
B001B4Z5RC,5.0
B002B9SAW8,1.0
B000PSX5YA,2.0
B000RJ4KFA,4.333333333333333
B00025WYUC,5.0
B000PW13QS,5.0
B0037Z8WKK,5.0
B000XE7O6Q,4.0
B003CYUS26,5.0
B000BHQ5JC,2.75
B000MQR1NG,4.0
B0017JTCY8,5.0
B001E6OC44,4.571428571428571
B0035LCW0M,4.1
B000AYGEIS,5.0
B000S6QGJK,3.0
B00272UIPG,4.571428571428571
B000SRTO6G,5.0
B001C60YA2,4.333333333333333
B0028ZO2Q8,2.0
B000052YM4,4.214285714285714
B001AWG0BK,4.857142857142857
B002RT716I,4.5
B000052YPG,3.0
B002K2VFDC,4.2
B002D48R3I,4.0
B000GG146C,3.875
B001HG0QA0,4.0
B0022PG9QK,3.4285714285714284
B000EVIWEG,3.5
B0000530LV,5.0
B00285LQ8U,5.0
B002LFNQT4,4.090909090909091
B002VZY7RO,5.0
B0034ZGZR0,4.6
B0000535UT,3.782608695652174
B000HGQ7PE,5.0
B000VLN1AY,5.0
B000VXVEGK,5.0
B00028MLKC,4.8
B001H9657K,3.3333333333333335
B000V1DBAO,5.0
