productid,avg_rating
B0030GSEWC,5.0
B000NJHNLW,4.333333333333333
B0017QNQRU,3.0
B001T8OEBI,1.8571428571428572
B000BRY5UI,5.0
B000JWO7JO,3.0
B001F6MHNG,4.0
B0006PJSES,4.75
B00157S30Q,4.125
B000DIN39Y,4.8
B000NPY0WG,5.0
B002AMUFGK,4.75
B00245XPEM,5.0
B0018BMCWE,4.5
B000052YMX,4.666666666666667
B000N2J0M4,3.0
B001JD9EJU,2.0
B001M0XKMM,5.0
B001QF3GHM,3.75
B002S8VHU4,3.0
B000C1Z4YY,3.6666666666666665
B002DPYM7W,5.0
B0009MYOJC,4.75
B0013YYNDM,5.0
B000SAPE3A,5.0
B003FO4NAQ,5.0
B000052YQ0,3.75
B0000WURP6,3.0
B0020QPTK8,5.0
B0012RR3T6,1.0
B001E96MTY,4.384615384615385
B0038NTVC4,1.0
B00011QVHO,4.333333333333333
B000RPXUNW,5.0
B000G6RVWI,5.0
B002XQ1YK4,1.0
B00192M7Y0,5.0
B001LBS5HM,4.0
B0030HFX9S,3.0
B003GLJ6PA,4.166666666666667
B002W702AM,3.0
B0027ERG9A,5.0
B000SRMF2Q,1.0
B000ULIFE2,1.0
B000OV5PEG,5.0
B0009BV0K4,3.75
B0009OAIQI,4.777777777777778
B0007CXY6I,5.0
B000CEAWBQ,5.0
B002WRU6OE,1.0
B0017WQSFG,5.0
B00021AK4I,3.896551724137931
B002F57VL4,5.0
B00014D322,4.125
B00366FGF4,4.0
B002A4D5YM,3.3333333333333335
B001RVFUMY,4.6
B001LF4B0I,4.5
B000052YJM,4.142857142857143
B0006ZEVU4,4.388888888888889
B001HITLQI,3.25
B0001433VI,4.555555555555555
B0011DHXBY,4.0
B002KN8ONU,4.0
B001Q93XV2,3.0
B003H3EHAG,5.0
B000VYK168,5.0
B000Z61TFO,5.0
B001T8W7WG,3.0
B002FTT1G8,4.833333333333333
B000LZLIQ4,1.0
B001IYXZRW,2.0
B002LE8P82,3.5
B001DKGJQU,4.571428571428571
B002X9QNKM,1.0
B0001YXXUY,3.4
B000GKJRU8,4.0
B002ZVD0MM,3.0
B001KYO36C,5.0
B000IEVQRY,5.0
B001CY87TE,4.666666666666667
B002N40TPW,5.0
B0009DVMAU,3.75
B00112FLO6,5.0
B0022SBI18,3.0
B001ECQ50M,5.0
B002EMLQ28,5.0
B0036B8S7C,4.0
B0019XNMUC,5.0
B000LJC332,4.0
B000FMTOQY,1.0
B000GP09J6,3.0
B000BRO6O8,4.5
B0012BUEWA,5.0
B000HLRPB4,3.0
B001126Y6A,4.0
B00271PMSU,3.6666666666666665
B003E1BAHY,4.5
B000A3MS7A,5.0
B001ELZI60,5.0
B000PI135I,5.0
B002MYCJW4,3.5
B0012JK7OM,3.2
B0028RBZWA,5.0
B000GKVRHO,5.0
B002LK7DBG,5.0
B000PBM6B0,5.0
B002U159LW,5.0
B002Z7FUIS,4.5
B0013934XW,1.0
B001Q24S4A,5.0
B001UKQ7DI,2.0
B001G7PK56,5.0
B0006MQ4HA,4.0
B0019U54TM,5.0
B000SAVJBG,3.5
B001E96OBU,5.0
B0034JUHX4,3.0
B000OYJ9AO,4.681159420289855
B003H897AQ,2.8
B000142Q6G,4.222222222222222
B00161DDME,2.5
B000VWP3GS,4.333333333333333
B001MU1P2E,4.0
B000U0O4C0,5.0
B0011UR1H8,4.578947368421052
B001BBQ0Q0,4.5
B000273PEO,4.0
B00062A0JI,4.75
B000XE0030,3.6
B002VYUGZM,5.0
B000VBGIXQ,5.0
B002C0T7VY,4.0
B002IY2EBY,3.6
B00023KCQ2,5.0
B00023KDAW,4.4
B000YJCKN2,5.0
B001E126NI,4.0
B0015Z90NC,4.666666666666667
B001GFCV32,4.25
B001YUC8R8,5.0
B000C211H2,5.0
B000PU6A7C,5.0
B002BQKOCU,5.0
B000QYM1QG,2.0
B001BBHME4,5.0
B002UAU4JU,4.0
B0015GRLF0,2.5
B002XY7HDE,3.7142857142857144
B000NRGDPQ,1.0
B001ECQ3X6,5.0
B001H943XS,4.0
B0014X7AWI,5.0
B0026XQU6C,5.0
B002IY5IH6,5.0
B000IMS16U,1.8
B001ET6ZFU,5.0
B00132CL3S,4.5
B002SVA3R4,1.0
B000M5821C,5.0
B003GC4H94,3.75
B001DTD64E,5.0
B002MFTBWE,2.0
B0029RA02A,5.0
B002AMUF2Y,5.0
B002J2IJH8,5.0
B002MJG5T2,4.714285714285714
B0000Y3FSK,2.5
B00013MT9G,5.0
B0009F3OE0,4.5
B0009ET5O4,4.7
B000BJ1QPI,2.5
B00125QSQM,5.0
B002TMUKO8,4.666666666666667
B002VCJI76,4.5
B000N36QHA,5.0
B002VECJJ8,4.0
B0006LLX6I,5.0
B000M3EKQA,5.0
B0014ZUH26,5.0
B0001K55S6,5.0
B003FYEZ9A,3.0
B000GWT3C8,5.0
B001KYU91U,2.0
B0037BQKTO,4.25
B001DKVBJU,3.25
B0006OU06E,3.4285714285714284
B002JL1Y6C,3.3333333333333335
B0015014XG,5.0
B00117ZUTC,4.0
B001E107OI,5.0
B000ZFUP0U,5.0
B001G901GW,3.0
B001UHN0I6,4.4
B0000UTUW4,4.2439024390243905
B0015KDH7C,2.8
B0031CY3Q6,5.0
B0037CJDVA,3.0
B000TKH6FI,4.217391304347826
B000VLJGWG,5.0
B001R1E250,5.0
B002P4W6MO,3.8461538461538463
B000SLOYNK,5.0
B0011XZZF0,4.818181818181818
B001ET78L0,4.739130434782608
B0036G6TH8,5.0
B0002W30IA,3.0
B001JZ5PZA,5.0
B002PE8J02,5.0
B0001EL0WC,5.0
B0009VS7KK,5.0
B0033AYPXC,4.590909090909091
B0009DSQMC,2.3333333333333335
B0009OAHWI,4.5
B000RAC7L8,5.0
B000C1W6B8,4.0
B002UTPZRC,4.5
B0001EL658,4.0
B001O8IIO2,2.5
B001LNJIHG,3.8
B0037LG4XG,5.0
B000H8UN3Y,3.6153846153846154
B001NXPL84,5.0
B001EJOO1C,1.5
B000EVGQ0S,3.8125
B000FA0D2K,5.0
B001FYZLPE,4.25
B001U59NBG,5.0
B003658S6O,5.0
B00017UZ20,3.5
B001SAUBOQ,4.625
B000JVCBFC,4.7272727272727275
B0030FAATI,3.625
B0012E2I8A,3.6666666666666665
B000TR6UOE,4.0
B0009OAHRS,4.428571428571429
B001BXSH96,5.0
B001BR2OGE,4.5
B00397SNMS,3.875
B001JKTZJ2,3.25
B0019T0EL6,5.0
B0000ZHH2Y,3.0
B0026HVKUE,5.0
B002AQF4F8,5.0
B000HOXYPM,5.0
B000KDWVYU,5.0
B001A345PM,5.0
B0032GX0M4,5.0
B0007CXXKA,3.0
B0011DN7YQ,5.0
B00152W29O,5.0
B001WRU4JW,4.0
B0013QN5GG,5.0
B001T8W7QM,4.6
B00005NQB6,5.0
B001T8SB12,5.0
B002C4H08W,4.0
B000PI2VCM,4.666666666666667
B002XXQ510,1.0
B000NJHRZY,4.0
B000CD3C8C,5.0
B002HGBQNA,5.0
B003458J3S,2.5
B000EP8JCC,5.0
B001KYY0U6,5.0
B002LMYVZA,5.0
B000N3VQ1G,5.0
B00141QOZ4,5.0
B001DITLFS,5.0
B002ZNJIGM,5.0
B001ECQ548,3.0
B001UQM73G,4.777777777777778
B0018Z5R8G,5.0
B001LF4BIK,5.0
B000O7LHMO,5.0
B000PKYBYG,4.0
B002VTNTF6,3.0
B000NN3GCI,5.0
B00125CB2W,4.5
B000TK99NU,4.5
B001R1VN16,4.0
B0015KKTW8,5.0
B001L38ETY,3.6666666666666665
B002VWK9BU,5.0
B000AAAWEO,4.0
B000E7WH6Y,4.8
B003607ZNG,4.222222222222222
B000H2KZDI,5.0
B001GMDOT0,3.0
B001TSB9MA,4.6
B00011JOR8,4.454545454545454
B0018K7AGS,5.0
B002O0D8P8,4.3076923076923075
B000NOAU3K,5.0
B001U0OJBA,1.0
B001RVOSH2,2.0
B002RW7NBI,2.0
B001MIZMNE,5.0
B0009HKOJG,4.0
B0013KSSIC,3.6666666666666665
B000C1Z6C4,3.6666666666666665
B000UDC21C,4.8
B002BWPXGQ,3.888888888888889
B000C1ZFKW,3.3333333333333335
B002USRTHC,5.0
B0007V6PFQ,4.333333333333333
B000AADG8I,3.6666666666666665
B002RL8NGI,4.222222222222222
B001D3O0XQ,5.0
B000PBQ7LK,4.5
B000PCXKIW,5.0
B001VNP1CC,5.0
B000FZVSOC,4.6
B000293O5M,5.0
B001UE7D3W,4.666666666666667
B00017XRAC,1.8
B000GEY2Q8,3.0
B000KQ73AY,4.0
B001E96M9Y,4.5
B000UC2E2U,5.0
B002XUHA6C,4.0
B000HLH456,5.0
B0013TE70Q,4.333333333333333
B0026WHY9K,5.0
B001228WNC,1.0
B002ZG8DGK,5.0
B002BU010G,4.0
B000KJXKAS,5.0
B001G4LNL4,5.0
B001442XZ6,5.0
B002KMSG3Y,5.0
B000HA7S3K,5.0
B000Y8LS8G,5.0
B001TAJSAI,4.666666666666667
B002ZNJI8K,4.5
B001BWY2JQ,4.833333333333333
B000RC2V4Y,5.0
B0017W5LTA,5.0
B0014GV6AM,4.0
B001HTSD8Y,4.0
B001F51TL8,4.666666666666667
B002G77XM8,5.0
B000NKCUI2,2.3333333333333335
B001SAZPLA,4.0
B000AMC6RS,5.0
B001B66AUQ,2.75
B0017KCM3A,2.5
B001F0QXQY,5.0
B0031SUC6K,5.0
B002TXGB40,5.0
B002XQ1SFK,3.0
B000NNNHI6,5.0
B000NSQ63E,3.4444444444444446
B002ZW1RJY,5.0
B000142P12,4.142857142857143
B0015TBGH6,4.0
B002CML1XE,3.972972972972973
B0013E9NFU,3.8333333333333335
B002R3F6FM,4.0
B0038KHHG4,1.0
B002O17CWW,4.333333333333333
B002H1AN3O,5.0
B002BADG2Q,3.3333333333333335
B00005A43X,3.4347826086956523
B000XE6JM6,2.0
B0018ZF3D0,5.0
B000KWQ2B4,1.0
B0036FQXXO,5.0
B000RL0OYE,3.0
B000141YOG,1.0
B001TH8Y4C,3.5
B00014D5O8,4.0
B00120IJSC,4.333333333333333
B001ANOOOE,3.0
B001WW8NFY,3.375
B002JXW2MU,2.25
B002UDXTNA,5.0
B0000CDVN6,4.0
B00092M38G,2.0
B001878E9I,5.0
B002NIT7UG,5.0
B003BG7W88,5.0
B000J3Z75G,4.8
B002T8HP68,5.0
B000NSQNIW,4.571428571428571
B0014GTMZS,4.0
B00140VELY,5.0
B002CMLRVA,5.0
B002VH64KA,4.421052631578948
B002NBFBLW,2.3333333333333335
B000A5N9QW,5.0
B003H3I38I,4.0
B000YICBMI,5.0
B0002X3SH2,3.5
B002Z7FSBM,5.0
B000FZDPX4,5.0
B000YTA4TO,4.5
B0006LNHVM,4.25
B000052YM7,4.257142857142857
B001EJOFA2,2.8333333333333335
B002XQCOSK,5.0
B000VLA2LU,5.0
B001CT05ZI,5.0
B000XE46J4,3.5
B0037YC0B8,3.0
B000QFQ364,5.0
B000RODU5Q,5.0
B001AHJRVU,5.0
B001S00LRI,5.0
B0009FU08S,5.0
B000BIVY3S,5.0
B000MYY7AS,4.5
B000S858FG,4.0
B000MLC0BO,5.0
B0009OMNJI,5.0
B002XGMHXW,5.0
B000CPLV24,4.0
B000QUJ0IC,4.0
B001M5IEAA,5.0
B000C238QY,3.0
B000GIH1IK,5.0
B000T4UR9Q,3.5454545454545454
B000MP890G,5.0
B003CR2YCA,4.5
B00021AF3E,5.0
B000HP9LW6,2.0
B000TDG2PU,4.777777777777778
B00092M2WS,3.6666666666666665
B0030MPTYM,5.0
B000JL69IM,4.0
B002RTMEK6,5.0
B003GC4GH2,4.5
B00021C1LI,4.318181818181818
B000HEIRRM,3.727272727272727
B0018QO7LS,1.0
B001KYRNAK,4.125
B0001584E8,5.0
B0002JBF1W,4.5
B000N5P4V2,5.0
B002M06SMU,3.8666666666666667
B000XRZORO,5.0
B001GNBVRQ,3.875
B000FQ5T78,5.0
B002RY14CA,2.0
B002XHAEMC,3.8333333333333335
B003EO46R2,4.8
B0001EL9AK,4.555555555555555
B000EGMBP2,4.0
B0014LZIWY,4.636363636363637
B0009HGXLE,5.0
B001GFG9E4,4.0
B0009MCWZU,5.0
B000VOJPC4,5.0
B001ADOV4W,4.5
B001G7PJAC,4.428571428571429
B0008WHLPM,5.0
B001J6O3LG,2.0
B000B9YAUG,5.0
B000WHYB1A,4.5
B001T7TNGK,5.0
B002DMK0LW,3.5
B001Q52VNM,5.0
B00028O0HE,3.6666666666666665
B000ETNEDC,4.8
B000VOP7YO,3.090909090909091
B0002JVN9Q,5.0
B0012QLSYS,3.7777777777777777
B0014JTYE4,3.0
B002CL8AG6,5.0
B000V8XQNO,5.0
B000JSBVWE,5.0
B001N8G8D6,5.0
B000XE3LMM,4.666666666666667
B001OMI9RY,5.0
B000GDA074,5.0
B000J4NKSG,4.0
B000S95PZS,5.0
B001CWF2US,4.666666666666667
B000J3LOP8,5.0
B001FWXFVS,3.8333333333333335
B002R1CEOK,5.0
B0009YDOGY,5.0
B0019SRJ3S,4.5
B00021PALG,3.7142857142857144
B000GU2SAY,1.0
B00117D9MW,4.75
B0009EXMB6,4.4
B000E21W4M,3.5
B000NYJF6I,3.0
B0000537NH,3.2
B002T59NOS,3.3333333333333335
B001CL9XI6,4.5
B0018C3V5A,5.0
B002LM83HW,4.2
B000FZDPWK,5.0
B000P2525G,5.0
B0013EGV3C,5.0
B0019ZJNOY,5.0
B003AYEGMG,5.0
B001S48JZ0,3.0
B0009XTESC,1.0
B001M5IG4Y,5.0
B000LIORQE,5.0
B000PI183A,5.0
B0034KYDQU,5.0
B000AADG9M,5.0
B00023EP88,4.666666666666667
B0025U4ZBI,5.0
B00005NFBJ,4.181818181818182
B00178TVXG,4.452830188679245
B002BFPDCC,2.2
B00099E8ZA,4.7272727272727275
B002MAX576,4.333333333333333
B000A5CPKI,4.0
B001E96KZ0,3.6
B0024SCPOA,4.428571428571429
B000S0ELFC,2.0
B001A15H2Y,5.0
B002R9KM14,5.0
B002RS6KNE,5.0
B003CHH560,5.0
B003D6F5HQ,4.117647058823529
B001N444GS,5.0
B002KMXO36,4.571428571428571
B002CM73AY,5.0
B001BAG38G,4.043478260869565
B000FTV0J6,1.0
B001UTK7FS,4.5
B001BR6ALO,4.25
B002Z2E804,5.0
B000N3EGDG,4.5
B000S95QGG,4.0
B002KDK40Q,4.5
B000GL8WQC,5.0
B0006Q00ZI,5.0
B000NE5NP0,5.0
B0012L1DD4,3.65
B002950XLU,5.0
B000V5BXO6,3.0
B001LFI33E,4.25
B0009W1KQ2,5.0
B002LJUD7S,4.2727272727272725
B000GCQ04C,4.588235294117647
B001C7FEOM,2.0
B002MPACBI,4.0
B000FL9EKG,5.0
B0030GVS2U,1.75
B000C1UE8U,4.0
B0019SWQR2,5.0
B002XQ1USU,5.0
B0013IP7HY,2.3333333333333335
B0014LQ9JA,3.6666666666666665
B000C1UET4,5.0
B0013D1RKA,3.4
B0030MGN8S,5.0
B000WF8HB2,5.0
B000G1MT2U,3.9130434782608696
B0026JTKA4,5.0
B000FGDJE8,4.0
B0011GD5CM,3.0
B001OD5BP6,5.0
B000QGGFB6,5.0
B0039090A4,5.0
B000A0ADUW,4.0
B002D48QNO,4.75
B0024AZ85G,5.0
B0001XQNQ6,4.333333333333333
B0010BM8P8,4.833333333333333
B001DMLH9C,5.0
B000C1W3J8,2.0
B0013KYRIM,4.4
B0039MH4DC,5.0
B0007CXX78,5.0
B000UWAJI6,3.6666666666666665
B0028T2YVO,2.0
B002DMYQZ8,4.8
B001KPNE2A,5.0
B001PTFY1K,1.0
B002DKQKJU,5.0
B0026PS1JE,4.0
B003DGWTXE,2.8
B002B4NP00,4.0
B003FJ10RK,5.0
B003H7IPKA,3.0
B001ADOTZ8,5.0
B002K9PSVK,4.0
B001RRCSMS,5.0
B000WS6NP6,5.0
B000RFOLMG,5.0
B000XEBFUM,1.0
B0002Z91NA,3.0
B000O7JOT2,4.0
B001D0F5ZG,3.0
B000WZSWZ8,4.666666666666667
B0017TNWP8,1.0
B000EPJNMM,2.3333333333333335
B000T5MGBC,3.0
B0035UUFR0,2.0
B0002COX8G,2.3333333333333335
B001CL9XHW,5.0
B002Y78G0I,4.8
B000TAA9Q6,4.538461538461538
B001M8Y46K,5.0
B000V2DLJO,4.1
B001CZKXG8,4.25
B000BX1Z00,3.9473684210526314
B000EGOKV0,5.0
B001ABLKK2,4.333333333333333
B001F51TR2,4.363636363636363
B0036QRHIS,5.0
B00026ITJ6,4.333333333333333
B000JNRIM6,3.764705882352941
B000NKHI2A,5.0
B000P20U6M,4.0
B001FORJXQ,4.454545454545454
B001CEMXXA,1.5
B001MP7I2A,3.0
B00013MTA0,5.0
B0007CXXDM,4.777777777777778
B0013FYJD0,5.0
B002QGDBIO,3.75
B000Z65DZG,3.8
B0015PDX2G,4.666666666666667
B0031NYVQW,5.0
B001P1ZC92,3.3333333333333335
B0020MM61W,3.5
B000PED364,5.0
B001EIRRXU,5.0
B001ESE2KG,4.0
B001AQO9MI,5.0
B001EO5WWW,5.0
B0030F6BDW,4.25
B003ART1J6,3.5
B0001TQ9WI,4.8
B000FCY95A,4.684210526315789
B001282H2S,3.0
B001UI6UXM,5.0
B001GS4HEA,5.0
B002G4S1SQ,4.0
B001GNBW0W,4.666666666666667
B002KIGXIS,4.0
B000KQD470,4.571428571428571
B000QF5RSY,5.0
B001EMR902,2.857142857142857
B002LZKXKE,5.0
B0030UF6JM,5.0
B000EMDK6K,4.75
B001JJIRVA,5.0
B001KYPZRS,4.555555555555555
B000O919CU,5.0
B001E7B9CG,5.0
B000E4AR8C,3.3333333333333335
B000PO03BC,5.0
B001SZ3M38,4.0
B002PSPK1O,2.0
B002ZNJIIA,5.0
B000674XNM,4.5
B0009RF8MO,5.0
B001L3BIHO,3.0
B000I7D2L4,3.375
B0000YUXGW,5.0
B000WUJJ0K,4.666666666666667
B0012X3ZPG,5.0
B000IEQBPG,1.0
B000GIOCC8,4.333333333333333
B000IT80QE,2.0
B001AWP12O,5.0
B000GP8VUK,5.0
B002WCEYDI,3.5
B003E7HQ5I,5.0
B002F87H8I,5.0
B001EJOPZC,5.0
B00305U2IW,5.0
B001A35ZEC,3.0
B001NNR45M,3.6153846153846154
B002XHA5A8,4.428571428571429
B001PBFDJ6,5.0
B000C219QA,3.5
B000P251I4,4.0
B00173FWIO,3.5
B002QI1E9K,4.148148148148148
B00028LURW,4.75
B000NQ4DK4,5.0
B001KYU3C0,4.0
B002NEPRJA,5.0
B000GI0TSE,5.0
B0013RQWFQ,4.833333333333333
B001ODOM9M,5.0
B000VRI914,5.0
B0013LZHUS,4.25
B001P5E6D6,5.0
B0015XYQR4,5.0
B002HRENYI,3.75
B002KCCEGO,4.416666666666667
B000TJM1CC,2.0
B000EBZ7XK,3.7083333333333335
B00005NFC5,2.0
B0002F1TQM,5.0
B000KPO99I,3.857142857142857
B000S94ITW,3.5
B001MP0T2Q,4.071428571428571
B000A0S66K,4.25
B001B2A2LS,5.0
B0028K3J8K,3.9583333333333335
B000E0G09Q,4.8
B0002DNC46,3.0
B000IOBEQ2,4.0
B001TBK6E4,1.0
B000EGIF9S,5.0
B000G666HE,4.542857142857143
B0038NX4AY,4.0
B000AADFSO,3.5
B000T63PNO,2.6666666666666665
B001105Y7M,5.0
B001OZDG2Y,3.5
B000C1Z78C,2.0
B00185EA8E,3.375
B0028WOURW,5.0
B0014JBZVE,4.8
B0019MQKDO,5.0
B001H00ERQ,5.0
B001LNWX1O,4.0
B00376P8CE,5.0
B000A3XH16,4.666666666666667
B0009F3RY2,5.0
B000BTM2K6,4.5
B000YT5NIG,5.0
B001G7PLC8,3.2
B002R0ECPU,4.666666666666667
B000PY9HG4,4.571428571428571
B001F0NP7E,5.0
B0038U4TRO,4.8
B001MVZCG8,5.0
B001SAQO9M,4.0
B002TNIN2S,3.2
B001E0XX5Y,3.5
B00092M2XC,3.8
B0009X0TO0,4.5
B0006NXV7K,4.0
B0000531WM,5.0
B001OXV30I,5.0
B002CJFQ2O,5.0
B001OMI90Q,1.0
B000ULOYHO,5.0
B000132G7G,5.0
B001SFLBG8,3.0
B00373JMHO,5.0
B0000530LP,5.0
B0037FV3JM,3.5
B0017JRJ8Y,3.5
B002G3948S,5.0
B003B3G91C,4.8
B002DMK0QC,5.0
B001LNTNGC,4.095238095238095
B002XRD898,5.0
B0019IC2N0,4.585365853658536
B001UQ1DKO,4.0
B002HFED5E,5.0
B0039MSTAY,2.0
B001FB5IIM,4.684210526315789
B000UI7RY4,5.0
B002VA4FWG,3.9
B003GCWJFS,4.444444444444445
B000UZVT5K,4.0
B001AFIPP6,1.25
B0037MG7QO,4.0
B0000254D3,4.0
B000C1W70S,5.0
B000Q39M4G,4.5
B001MU1OXY,5.0
B00005CDSB,1.0
B001AH0H9G,5.0
B000FS1W4U,3.375
B002WDIPR8,4.1
B002XX23SY,1.0
B0028BYZEG,5.0
B0002AQE80,5.0
B001MXM1OM,4.2
B003GC4GHM,4.428571428571429
B000F2HW68,5.0
B0002Z0UA8,3.8181818181818183
B000E7UDJW,4.333333333333333
B0001K55RW,5.0
B000V2ACHI,4.375
B000WM54E8,5.0
B00112AH36,2.6666666666666665
B001KYQ0G8,4.5
B001JQLNNC,3.4285714285714284
B003E84PQU,2.25
B00127YHOU,4.0
B0020MM8TW,4.555555555555555
B000JVTYIY,3.0
B0019GX37G,5.0
B0000531NU,4.0
B00016XCNK,4.0
B0034SZ7VC,5.0
B0034TTAS2,5.0
B000LVEX9W,4.0
B0017729R2,5.0
B001ESHHIK,1.0
B0000YUZIS,4.0
B000W9FS2Y,5.0
B00192QCXW,5.0
B001LIHTPO,3.0
B003550UX4,5.0
B000C236FW,4.666666666666667
B0018A0ZQU,5.0
B001ALXQS6,5.0
B0017QSXQY,5.0
B000O9T2WE,5.0
B00112BUBO,4.666666666666667
B000C212RG,4.2
B000C1UDV8,5.0
B001126Z8W,4.5
B0006IHDQ0,4.5
B0009YDONC,5.0
B000Z7PCTM,2.0
B003EH3F2G,5.0
B000VTRJMM,4.384615384615385
B000XVDNCI,5.0
B0007TJOGK,5.0
B001ET716C,3.5
B001D4AAGG,3.0
B000BTQRFW,5.0
B000H6DOUU,3.0
B00005B9FV,4.363636363636363
B001JAH2VA,1.0
B000VFUS0Q,4.75
B0023A7JF4,4.4655172413793105
B000VOHEMC,5.0
B000C1UAY8,4.6
B000NY66DS,4.625
B0018QBWTI,4.0
B003A9UL20,3.6
B0009RFAPY,4.4
B002WJKXPE,4.0
B00005NATT,5.0
B000ULCUZW,5.0
B000FDZIR2,5.0
B000EGMBWU,3.3333333333333335
B000NSGU80,2.0
B0000C0XL8,4.764705882352941
B000GCSW8Y,5.0
B001G5HAIS,3.0
B002PF87L2,4.2
B002UKP0R6,5.0
B000PHVHL4,3.6666666666666665
B001V6QV5A,4.5
B000C1VYSE,3.4
B0012NZA04,2.75
B0012QW06I,4.6
B001AKUR7A,4.25
B0032K5YSI,4.222222222222222
B000NHYFA6,4.25
B000J10ISE,5.0
B000CDFFNM,5.0
B0012HMSC8,4.166666666666667
B0014XCLIQ,4.0
B002Y1Y1I0,3.4166666666666665
B001SFEUOS,1.0
B001UHN0OA,4.666666666666667
B003B6WXVY,4.666666666666667
B001DTZK0C,4.666666666666667
B000ALFTVO,4.2
B000ALIMZE,1.0
B000ULLIX2,1.0
B000S01TBG,4.5
B001BX1U40,5.0
B000C1VX5S,4.555555555555555
B000H3I3Q8,5.0
B002B8KP4A,3.6666666666666665
B002AENINU,2.888888888888889
B0019RO78E,3.8
B003EH2HSO,3.5
B000WE67MO,5.0
B001E5D0JS,4.5
B003AMZ942,5.0
B000LJCND2,4.166666666666667
B003A1U4FM,5.0
B001443PHQ,5.0
B000N5QWCM,4.0
B001QUVXEA,4.0
B000Z3YVVQ,4.5
B003AU7GQS,4.571428571428571
B001E96MTO,5.0
B003AVNLLG,4.666666666666667
B000EZOOW6,5.0
B001L2G6YU,4.666666666666667
B002KW3I28,4.285714285714286
B0026VMUUO,4.0
B000VOHRV0,5.0
B001QT3GVO,4.571428571428571
B000VUWOZI,5.0
B001AKLU1W,5.0
B00142C8KS,5.0
B0026SH4Z8,3.0
B000O53RXS,5.0
B002GY9H8O,1.0
B001CL6QKO,3.0
B001MEXZLY,5.0
B0014DBAM4,5.0
B000OESOJG,5.0
B001HMNXBI,5.0
B002SSMGOA,4.0
B00289J6WE,1.0
B002AHSE5O,5.0
B000GZ7GGA,4.666666666666667
B0017LUWM2,1.0
B001U54DZC,5.0
B002VJSJ1A,4.0
B001CJCFFQ,4.0
B0009OAH0A,4.375
B000PR5NGY,4.0
B0013SOVI0,5.0
B0019CTZHM,5.0
B001ET76EY,4.485714285714286
B001G7R3P6,5.0
B000CEQZZS,3.8461538461538463
B0019IKC3C,1.0
B001BG0YZS,5.0
B000BDDBH0,4.75
B000G686U4,3.8461538461538463
B0016LZJHG,5.0
B003GZWYVO,4.25
B000F7KBC0,4.666666666666667
B003BMJCUI,5.0
B00150G59Y,2.1666666666666665
B0024JF0EG,5.0
B001N1H61G,4.0
B000NVIFGM,4.0
B001G9HIYA,4.0
B00260HH1C,3.0
B000H3I43U,5.0
B000U3OJ0Y,4.2
B000W05PXU,3.0
B001KOTRGI,4.666666666666667
B002JUVH56,5.0
B0002L2JLU,3.8333333333333335
B000C1UBP6,1.0
B001LF4G4E,3.75
B002QXINAS,4.357142857142857
B000U2AUDK,4.6
B001GO1FHG,5.0
B001ASJBXS,5.0
B000IFD1WG,2.0
B000MWNUVW,5.0
B002J2J63O,3.0
B002CT01M4,5.0
B001286XXW,4.0
B000P275AG,3.0
B000VXEDBI,5.0
B001E96NKC,5.0
B001P4UUV4,4.0
B002RT713Q,5.0
B0007601RO,5.0
B000ALFTUU,4.5
B000SWXZKM,3.0
B0012N2QWE,3.0
B0006GBEYE,4.166666666666667
B00328RRQC,3.0
B00062AD18,5.0
B000980PIU,4.0
B001L7S1K2,5.0
B002Z95IK6,5.0
B001HJQKAC,5.0
B002RT712W,4.8
B00025X9KG,5.0
B000GG193K,5.0
B0009XPADK,3.0
B000O5UWTA,4.5
B000OQ5424,4.666666666666667
B000I7T2JK,5.0
B001W8QMAQ,3.0
B002V95EY0,5.0
B002CG2ZLM,5.0
B002AQUM0A,3.0
B001ECQ4OY,3.75
B002RTA8YU,4.6
B001T78JHE,5.0
B00110OKJA,5.0
B0019DMB22,5.0
B000IJ4CX4,4.666666666666667
B000ZF86MO,3.5
B002IACDGY,3.5
B00005333I,4.75
B0001ZZH0M,3.0
B0011TS91G,4.2
B003C268NQ,4.533333333333333
B00008MOQN,3.6666666666666665
B0014DYEAE,4.666666666666667
B002EQQ11K,4.333333333333333
B002LHG9HI,3.526315789473684
B0020MMCI4,5.0
B001ARQWW2,3.608695652173913
B0009I4M02,4.0
B00164E8TI,5.0
B001ET7HZ2,5.0
B00021AYF8,4.571428571428571
B00021CNCK,4.3076923076923075
B002V4RRQI,2.8333333333333335
B002BWOY4S,5.0
B000RTDUOW,5.0
B001LXNSC2,5.0
B0006IO3N6,4.666666666666667
B000ROEHMQ,2.0
B002L3QZO4,4.5
B000HKCA8I,5.0
B00015874U,3.75
B0009QZYOC,3.5
B000VP8SC6,4.5
B0028Q01Q2,4.7
B000ULNFDS,4.0
B001W6Q2G2,5.0
B002PBLH6I,4.166666666666667
B000V7B4XE,3.0
B001F51TDG,4.2727272727272725
B001G7PU42,4.0
B00021AM9G,4.666666666666667
B000SSG0EE,3.3
B000S824R6,3.0
B002T5ARRU,5.0
B0002JB3KK,1.0
B000N7S9Z8,5.0
B001LNOESY,3.0
B002LFNX1K,4.0
B000FA04OM,3.5
B001E96P0U,3.6363636363636362
B002C6H84Q,4.0
B000EVEJZM,5.0
B000VTVD6A,2.8
B000R92Y58,4.0
